"PowerMultiplier []","Time [ns]","Particles []"
487.813,9.35,nan
487.813,9.3625,nan
487.813,9.375,nan
487.813,9.3875,nan
487.813,9.4,nan
487.813,9.4125,nan
487.813,9.425,nan
487.813,9.4375,nan
487.813,9.45,nan
487.813,9.4625,nan
487.813,9.475,nan
487.813,9.4875,nan
487.813,9.5,nan
487.813,9.5125,nan
487.813,9.525,nan
487.813,9.5375,nan
487.813,9.55,nan
487.813,9.5625,nan
487.813,9.575,nan
487.813,9.5875,nan
487.813,9.6,nan
487.813,9.6125,nan
487.813,9.625,nan
487.813,9.6375,nan
487.813,9.65,nan
487.813,9.6625,nan
487.813,9.675,nan
487.813,9.6875,nan
487.813,9.7,nan
487.813,9.7125,nan
487.813,9.725,nan
487.813,9.7375,nan
487.813,9.75,nan
487.813,9.7625,nan
487.813,9.775,nan
487.813,9.7875,nan
487.813,9.8,nan
487.813,9.8125,nan
487.813,9.825,nan
487.813,9.8375,nan
487.813,9.85,nan
487.813,9.8625,nan
487.813,9.875,nan
487.813,9.8875,nan
487.813,9.9,nan
487.813,9.9125,nan
487.813,9.925,nan
487.813,9.9375,nan
487.813,9.95,nan
487.813,9.9625,nan
487.813,9.975,nan
487.813,9.9875,nan
487.813,10,nan
487.813,10.0125,nan
487.813,10.025,nan
487.813,10.0375,nan
487.813,10.05,nan
487.813,10.0625,nan
487.813,10.075,nan
487.813,10.0875,nan
487.813,10.1,nan
487.813,10.1125,nan
487.813,10.125,nan
487.813,10.1375,nan
487.813,10.15,nan
487.813,10.1625,nan
487.813,10.175,nan
487.813,10.1875,nan
487.813,10.2,nan
487.813,10.2125,nan
487.813,10.225,nan
487.813,10.2375,nan
487.813,10.25,nan
487.813,10.2625,nan
487.813,10.275,nan
487.813,10.2875,nan
487.813,10.3,nan
487.813,10.3125,nan
487.813,10.325,nan
487.813,10.3375,nan
487.813,10.35,nan
487.813,10.3625,nan
487.813,10.375,nan
487.813,10.3875,nan
487.813,10.4,nan
487.813,10.4125,nan
487.813,10.425,nan
487.813,10.4375,nan
487.813,10.45,nan
487.813,10.4625,nan
487.813,10.475,nan
487.813,10.4875,nan
487.813,10.5,nan
487.813,10.5125,nan
487.813,10.525,nan
487.813,10.5375,nan
487.813,10.55,nan
487.813,10.5625,nan
487.813,10.575,nan
487.813,10.5875,nan
487.813,10.6,nan
487.813,10.6125,nan
487.813,10.625,nan
487.813,10.6375,nan
487.813,10.65,nan
487.813,10.6625,nan
487.813,10.675,nan
487.813,10.6875,nan
487.813,10.7,nan
487.813,10.7125,nan
487.813,10.725,nan
487.813,10.7375,nan
487.813,10.75,nan
487.813,10.7625,nan
487.813,10.775,nan
487.813,10.7875,nan
487.813,10.8,nan
487.813,10.8125,nan
487.813,10.825,nan
487.813,10.8375,nan
487.813,10.85,nan
487.813,10.8625,nan
487.813,10.875,nan
487.813,10.8875,nan
487.813,10.9,nan
487.813,10.9125,nan
487.813,10.925,nan
487.813,10.9375,nan
487.813,10.95,nan
487.813,10.9625,nan
487.813,10.975,nan
487.813,10.9875,nan
